area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap8_1,dist_gap8_2,dist_gap8_3,class,simi,diff,avg_dis1,avg_dis2,avg_dis3
4244.0,4316.0,4403.5,4182.5,4111.0,4363.0,4173.0,4184.5,4247.1875,67.89055165624833,23.03504448918529,-21.489598798599,-67.02305549681125,-112.58731053136572,-157.96377305985456,156.96495551081472,112.3568913292943,49.25444142409901,15.652475842498529,41.04875150354759,22.47220505424423,15.231546211727816,36.23534186398688,60.440052945046304,14.317821063276352,41.01219330881976,40.01249804748511,0.0,49.678969393496885,47.50789408087881,17.46424919657298,47.53945729601885,46.84015371452148,15.231546211727816,38.28837943815329,49.57822102496216,14.317821063276352,40.01249804748511,49.25444142409901,22.47220505424423,60.440052945046304,Complete,0.9646,7.638793212838332,45.25,17.25,44.0
4336.5,4575.0,4307.0,4394.0,3920.0,4112.0,4290.0,4244.5,4272.375,68.59482056988148,22.873665190626717,-22.018987350019373,-69.18493403363269,-112.68652667423028,-156.91486632719173,156.6356555239404,112.12194197188184,60.20797289396148,6.4031242374328485,58.42088667591412,21.633307652783937,10.44030650891055,21.213203435596427,48.60041152089147,14.142135623730953,30.59411708155671,32.0624390837628,27.018512172212592,65.06919393998976,48.16637831516918,19.1049731745428,61.98386886924694,58.077534382926416,16.401219466856727,47.4236228055175,55.86591089385369,15.033296378372908,54.3323108288245,60.20797289396148,21.633307652783937,48.60041152089147,Asymmetrical,0.8767,10.38277637673587,47.75,20.875,48.0
4649.0,7094.0,4036.5,7359.0,1054.5,1341.5,1512.0,5476.5,4065.375,62.08023357189139,26.02112024428656,-21.80140948635181,-69.90476880809518,-114.74353782547688,-160.43621638041736,160.0835940061909,114.22774531795416,74.54528824815154,7.280109889280518,37.10795063055895,11.40175425099138,36.40054944640259,72.11102550927978,46.95742752749558,9.219544457292889,34.058772731852805,37.0,7.615773105863909,55.17245689653489,18.43908891458577,13.892443989449804,19.026297590440446,26.1725046566048,13.45362404707371,33.24154027718932,87.5956619930462,48.27007354458868,70.00714249274856,74.54528824815154,11.40175425099138,46.95742752749558,Broken,0.6582,85.3736553041204,46.625,20.75,45.75
3656.0,2699.0,5024.0,2194.5,4520.0,4583.0,4480.0,4167.5,3915.5,67.18667789344798,23.74949449286676,-22.12194197188185,-66.63565552394037,-114.9903061113248,-160.99778476722005,159.54368623672198,115.06746343806049,62.39390995922599,8.0,60.07495318350236,24.75883680627989,90.0222194794152,11.180339887498947,77.15568676384133,23.08679276123039,65.03076195155643,79.07591289387686,10.44030650891055,78.60025445251433,39.82461550347976,12.041594578792296,72.11102550927978,48.04164859785725,8.246211251235321,66.06814663663572,68.41052550594829,31.38470965295043,66.37017402418047,62.39390995922599,24.75883680627989,77.15568676384133,Irregular,0.7638,25.4273547503632,57.375,30.125,61.875
4305.0,4269.0,4378.0,4215.5,4201.5,4427.5,4076.0,4263.5,4267.0,68.510401201401,23.36434447605962,-21.80140948635181,-67.6431086707057,-113.70264595096624,-158.4286928087454,157.28558764683277,113.74949449286676,54.230987451824994,15.231546211727816,42.04759208325728,14.317821063276352,0.0,34.828149534536,51.0881590977792,0.0,48.0,41.01219330881976,0.0,48.79549159502341,41.86884283091664,16.0,46.57252408878007,41.01219330881976,13.0,38.28837943815329,47.4236228055175,13.0,40.049968789001575,54.230987451824994,14.317821063276352,51.0881590977792,Complete,0.9284,5.997721900687868,42.875,12.25,43.375
4189.0,4340.0,4198.0,4169.5,4279.5,4107.0,4213.5,4241.0,4217.1875,68.59482056988148,19.87687219460331,-21.96056402009647,-68.27894919800269,-109.9106261310714,-158.90205041101083,156.6356555239404,111.03751102542182,32.14031735997639,12.16552506059644,61.032778078668514,12.0,10.295630140987,44.68780594300866,50.91168824543142,27.892651361962702,40.049968789001575,39.01281840626232,21.18962010041709,53.03772242470448,49.49747468305833,19.026297590440446,58.034472514187634,41.04875150354759,7.810249675906654,45.27692569068709,50.24937810560445,16.492422502470642,45.044422518220834,32.14031735997639,12.0,50.91168824543142,Asymmetrical,0.7071,7.221566941883503,38.125,19.125,49.5
4411.0,4444.0,4500.5,4438.0,4289.0,4395.0,4167.5,4364.5,4376.1875,68.4286928087454,23.74949449286676,-21.489598798599,-66.91486632719173,-112.91690261844673,-158.74949449286677,155.6589100633075,111.72419150141384,40.311288741492746,12.083045973594572,39.01281840626232,21.18962010041709,10.770329614269007,55.22680508593631,46.01086828130936,0.0,49.25444142409901,36.05551275463989,0.0,46.61544808322666,41.01219330881976,13.92838827718412,50.44799302251776,46.87216658103186,20.0,41.77319714841085,43.18564576337837,15.811388300841896,51.0881590977792,40.311288741492746,21.18962010041709,46.01086828130936,Complete,0.9474,10.886567916108731,39.125,15.875,47.125
4691.0,4407.5,4754.5,4931.5,4904.0,4732.0,4674.0,4589.5,4710.5,67.34810834790942,24.209274725585285,-20.890824762408474,-67.96377305985456,-110.409882833804,-159.837396009214,154.3741397686576,109.4400348281762,22.0,6.082762530298219,55.14526271584895,6.0,14.560219778561036,38.60051813123757,55.94640292279746,12.041594578792296,23.021728866442675,37.05401462729781,14.7648230602334,41.77319714841085,42.42640687119285,12.16552506059644,23.021728866442675,80.30566605165541,10.816653826391969,50.32891812864648,39.05124837953327,12.041594578792296,53.0,22.0,6.0,55.94640292279746,Asymmetrical,0.8754,12.758312584601144,37.875,15.875,42.25
4531.5,4415.5,4429.0,4404.0,4467.5,4515.0,4521.5,4474.5,4469.8125,66.90870482818192,22.932100437589785,-21.186176440399137,-66.80140948635182,-111.96056402009648,-158.03943597990352,154.732689499661,111.09794958898917,47.01063709417264,9.486832980505138,41.01219330881976,5.656854249492381,12.649110640673518,41.01219330881976,37.64306044943742,13.92838827718412,48.25971404805462,38.11823710509184,15.231546211727816,50.24937810560445,42.44997055358225,15.652475842498529,52.46903848937962,47.75981574503821,13.0,45.34313619501854,44.59820624195552,11.180339887498947,48.04164859785725,47.01063709417264,5.656854249492381,37.64306044943742,Complete,0.9327,7.11127977369459,38.375,16.25,45.25
4565.0,4265.0,4695.5,5027.0,4419.5,4379.5,4990.0,4494.0,4604.4375,65.86762040541919,22.73941778343,-24.51964268819076,-68.93102506806878,-111.489598798599,-161.565051177078,157.3134733257697,108.94650468950906,31.064449134018133,5.0,37.33630940518894,17.46424919657298,8.54400374531753,48.27007354458868,65.19202405202648,23.08679276123039,49.64876634922564,40.19950248448356,12.529964086141668,55.86591089385369,38.47076812334269,11.31370849898476,36.22154055254967,50.635955604688654,26.019223662515376,46.61544808322666,37.20215047547655,24.020824298928627,40.60788100849391,31.064449134018133,17.46424919657298,65.19202405202648,Asymmetrical,0.8239,9.371170924596488,38.625,17.75,47.0
4309.5,4304.0,4206.5,4259.5,4374.0,4204.5,4408.0,4247.0,4289.125,68.19859051364818,23.7948353798778,-21.489598798599,-67.02305549681125,-112.81332210655202,-158.510401201401,154.75402643843057,111.65043281467022,35.510561809129406,13.92838827718412,49.09175083453431,9.219544457292889,14.317821063276352,40.311288741492746,43.18564576337837,13.601470508735444,48.507731342539614,35.12833614050059,0.0,46.61544808322666,43.840620433565945,16.15549442140351,46.09772228646444,46.84015371452148,15.231546211727816,44.553338819890925,39.44616584663204,17.11724276862369,39.6232255123179,35.510561809129406,9.219544457292889,43.18564576337837,Complete,0.9419,4.837464106505951,35.625,14.875,44.375
4350.0,4472.0,4208.5,4307.0,4351.0,4411.0,4278.0,4504.0,4360.1875,67.28558764683277,22.557246634705653,-21.80140948635181,-66.80140948635182,-112.4258619213518,-157.8905516562483,156.90870482818192,112.26658827331238,49.04079934095692,13.92838827718412,50.039984012787215,11.6619037896906,13.92838827718412,45.34313619501854,46.75467891024384,17.46424919657298,51.0,46.01086828130936,15.231546211727816,50.24937810560445,45.48626166217664,14.317821063276352,53.23532661682466,43.18564576337837,13.92838827718412,41.72529209005013,35.0,8.06225774829855,43.0,49.04079934095692,11.6619037896906,46.75467891024384,Complete,0.9615,4.960822943827304,40.5,17.375,47.375
4480.5,4590.0,4393.0,4169.0,4517.5,4373.5,4386.0,4444.0,4419.1875,67.89055165624833,22.651891652090598,-22.26658827331237,-67.6431086707057,-113.36434447605964,-158.4286928087454,157.28558764683277,113.41603075823042,49.01020301937138,9.848857801796104,48.373546489791295,9.433981132056603,0.0,43.18564576337837,42.44997055358225,12.083045973594572,58.54912467321779,42.01190307520001,0.0,48.79549159502341,46.75467891024384,8.54400374531753,53.46026561849464,42.05948168962618,13.038404810405298,44.59820624195552,36.069377593742864,10.770329614269007,36.013886210738214,49.01020301937138,9.433981132056603,42.44997055358225,Complete,0.9482,5.981978819825459,39.375,10.875,46.5
4229.0,4852.0,5018.0,5003.0,4952.5,2929.5,4596.0,4243.0,4477.875,67.66455743469609,22.873665190626717,-22.49261189905869,-72.07208023799276,-115.267310500339,-161.6915317211053,163.55962047831983,115.06746343806049,42.01190307520001,16.55294535724685,0.0,23.769728648009423,17.26267650163207,36.7967389859482,55.17245689653489,27.459060435491963,45.89117562233506,51.15662224971465,8.602325267042627,35.0,56.72741841473134,21.02379604162864,48.83646178829912,42.1070065428546,9.848857801796104,11.04536101718726,46.66904755831214,18.68154169226941,52.009614495783374,42.01190307520001,23.769728648009423,55.17245689653489,Irregular,0.7896,28.07571477809548,44.625,21.625,35.25
1619.5,5359.5,4556.0,4711.5,4007.0,3969.0,4577.5,5165.5,4245.6875,68.74949449286676,22.873665190626717,-22.19545952867895,-68.8830953355366,-110.12345107774296,-159.44395478041653,157.6645574346961,112.18034430201725,27.202941017470888,49.04079934095692,46.57252408878007,0.0,5.385164807134504,4.47213595499958,31.827660925679098,16.64331697709324,46.09772228646444,81.39410298049853,23.53720459187964,89.09545442950498,34.20526275297414,13.892443989449804,37.8549864614954,46.09772228646444,8.06225774829855,0.0,0.0,10.295630140987,39.20459156782532,27.202941017470888,0.0,31.827660925679098,Irregular,0.7128,16.705240248061873,30.75,19.125,36.5
4446.0,4529.5,4369.0,4494.5,4401.5,4575.5,4500.0,4344.5,4457.5625,68.43798652796853,22.18034430201724,-21.56201347203147,-63.43494882292201,-110.50809897176843,-158.7723488113647,159.6467708519312,112.4258619213518,49.16299421312742,13.038404810405298,36.013886210738214,14.422205101855956,7.810249675906654,48.79549159502341,60.30754513325841,16.64331697709324,33.015148038438355,37.0,14.7648230602334,41.10960958218893,50.93132631298737,17.08800749063506,32.01562118716424,41.30375285612676,6.082762530298219,54.45181356024793,60.30754513325841,13.0,53.08483775994799,49.16299421312742,14.422205101855956,60.30754513325841,Asymmetrical,0.8044,6.2949874631991465,45.0,17.5,44.625
4615.5,5536.0,4053.5,1747.5,1839.0,5415.5,3685.0,2620.5,3689.0625,66.5014343240479,15.945395900922854,-23.962488974578186,-64.35899417569472,-121.51407260298885,-160.8209919741893,154.94238458169698,113.7907738657772,42.04759208325728,5.830951894845301,81.02468759581859,30.675723300355934,13.892443989449804,74.65252842335616,99.0050503762308,24.08318915758459,72.69112738154499,62.22539674441618,37.64306044943742,116.69190203266037,77.79460135510689,21.2602916254693,46.01086828130936,91.26883367283708,35.35533905932738,94.11163583744572,66.52818951391959,13.92838827718412,113.1370849898476,42.04759208325728,30.675723300355934,99.0050503762308,Broken,0.6008,56.58032651515893,63.625,34.75,86.875
4665.0,4261.5,4663.5,4262.0,4573.5,4478.0,4509.5,4445.0,4482.25,67.89055165624833,23.03504448918529,-21.72419150141384,-66.9649555108147,-111.72419150141384,-157.3481083479094,157.8905516562483,112.97694450318876,45.044422518220834,9.848857801796104,43.01162633521314,13.601470508735444,9.848857801796104,43.86342439892262,44.59820624195552,21.93171219946131,63.28506932918696,40.01249804748511,13.0,50.99019513592785,42.5205832509386,8.54400374531753,49.36598018878993,46.84015371452148,12.083045973594572,49.57822102496216,46.01086828130936,10.770329614269007,31.144823004794876,45.044422518220834,13.601470508735444,44.59820624195552,Complete,0.9567,5.531936214170996,40.125,14.5,46.5
4627.5,4470.5,4726.0,4463.5,4469.0,4473.5,4616.5,4388.0,4529.3125,67.75097634278764,24.512985806669292,-20.65258393111358,-66.80140948635182,-112.81332210655202,-158.96248897457818,156.53392413032628,112.26658827331238,63.12685640834652,11.180339887498947,33.13608305156178,12.649110640673518,12.083045973594572,41.03656905736639,56.56854249492381,16.64331697709324,45.0111097397076,39.01281840626232,0.0,49.04079934095692,43.840620433565945,14.560219778561036,50.24937810560445,48.08326112068523,12.083045973594572,40.311288741492746,43.139309220245984,10.295630140987,38.11823710509184,63.12685640834652,12.649110640673518,56.56854249492381,Complete,0.952,7.463272469437548,45.875,14.375,44.0
4672.0,4841.0,4586.5,4772.5,4621.0,4590.5,4849.0,4709.5,4705.25,64.1231533159617,24.004007648117614,-18.56913073103783,-65.1648324447351,-112.58385252065636,-159.44395478041653,154.29004621918875,108.05213193924016,64.28063471995279,10.0,42.20189569201838,31.32091952673165,11.6619037896906,43.04648650006177,17.204650534085253,11.40175425099138,0.0,43.18564576337837,7.211102550927978,9.433981132056603,0.0,0.0,0.0,11.6619037896906,22.02271554554524,86.02325267042627,38.948684188300895,13.601470508735444,0.0,64.28063471995279,31.32091952673165,17.204650534085253,Asymmetrical,0.8119,8.81556600544537,33.5,11.5,24.625
4871.0,4747.5,4897.5,4309.5,2660.5,3459.0,4196.0,4556.5,4212.1875,62.24145939893998,19.65382405805331,-24.00714662688581,-67.47943439710312,-114.17144420979318,178.6360724683971,157.12633480937328,108.98321705922622,0.0,12.206555615733702,39.82461550347976,11.180339887498947,10.295630140987,0.0,21.633307652783937,23.769728648009423,86.14522621712709,42.04759208325728,36.05551275463989,55.47071299343465,0.0,32.64965543462902,29.5296461204668,0.0,17.4928556845359,49.20365840057018,54.08326913195984,24.166091947189145,29.068883707497267,0.0,11.180339887498947,21.633307652783937,Irregular,0.7142,38.92550770950334,16.0,21.25,38.5
5030.5,4402.0,1618.0,4652.5,854.5,2798.5,4923.5,5493.0,3721.5625,69.75337992441179,22.73600488258145,-33.38147564720537,-65.75079558959862,-113.48139068260768,-159.62356478616363,155.33618528753647,114.4039716888516,23.345235059857504,20.8806130178211,55.44366510251645,6.082762530298219,11.704699910719626,101.9803902718557,58.89821729050889,17.4928556845359,65.30696746902278,51.15662224971465,13.038404810405298,93.72299611087983,83.86298349093002,43.829214001622255,63.324560795950255,64.00781202322104,6.4031242374328485,68.76772498781678,17.69180601295413,7.280109889280518,28.284271247461906,23.345235059857504,6.082762530298219,58.89821729050889,Broken,0.7251,54.86662079653204,40.625,18.0,66.375
4480.5,4590.0,4393.0,4169.0,4517.5,4373.5,4386.0,4444.0,4419.1875,67.89055165624833,22.651891652090598,-22.26658827331237,-67.34810834790942,-113.36434447605964,-158.4286928087454,157.28558764683277,112.4258619213518,50.0,10.295630140987,42.42640687119285,13.92838827718412,0.0,38.41874542459709,44.553338819890925,12.083045973594572,37.33630940518894,38.05259518088089,15.231546211727816,45.48626166217664,47.38143096192854,10.04987562112089,51.19570294468082,42.05948168962618,12.529964086141668,36.069377593742864,36.069377593742864,10.770329614269007,39.05124837953327,50.0,13.92838827718412,44.553338819890925,Complete,0.9482,6.66700648665379,40.0,13.875,41.5
2567.5,3540.5,4241.5,4414.5,4635.0,4094.5,4234.5,4950.5,4084.8125,69.59011716619602,21.22765118863529,-23.962488974578186,-70.60793148921834,-114.41073983949204,-160.0835940061909,152.3707533305343,116.565051177078,62.369864518050704,9.055385138137416,41.0,10.198039027185567,28.600699292150185,19.697715603592208,44.82186966202994,17.72004514666935,50.69516742254631,43.10452412450461,12.806248474865695,28.635642126552707,0.0,15.524174696260024,56.29387178015028,36.12478373637688,8.06225774829855,0.0,58.52349955359813,13.152946437965904,49.16299421312742,62.369864518050704,10.198039027185567,44.82186966202994,Irregular,0.8143,27.083571820863245,39.375,18.5,35.875
4723.0,4893.0,4094.0,4885.5,4989.5,4767.5,4794.0,4719.5,4733.25,68.5795408807901,23.04359780015575,-22.52939800293685,-68.93405434688128,-112.13549187810035,-160.78732818281438,155.03101268089773,107.04393393631568,46.09772228646444,10.0,38.01315561749642,29.5296461204668,1.4142135623730951,52.20153254455275,78.49203781276162,17.0,48.25971404805462,42.579337712087536,24.020824298928627,52.40229002629561,51.73973328110612,12.36931687685298,55.03635162326805,39.01281840626232,36.24913792078372,60.10823570859488,29.73213749463701,34.058772731852805,32.0,46.09772228646444,29.5296461204668,78.49203781276162,Asymmetrical,0.7622,6.963994804871853,45.0,20.125,51.875
1066.0,1744.5,1853.0,2051.0,3225.0,2316.5,1557.0,1924.0,1967.125,65.75407131879939,21.5713071912546,-24.044223269367816,-68.74949449286676,-114.44395478041652,-158.4286928087454,156.11350007836526,110.89082476240849,68.26419266350405,14.560219778561036,35.90264614203248,28.16025568065745,17.46424919657298,39.82461550347976,55.47071299343465,27.51363298439521,66.70832032063167,23.021728866442675,9.219544457292889,56.586217403180434,50.91168824543142,10.198039027185567,44.7213595499958,37.01351104664349,5.656854249492381,59.54829972383762,44.82186966202994,20.09975124224178,49.49747468305833,68.26419266350405,28.16025568065745,55.47071299343465,Asymmetrical,0.8557,110.72099500576522,46.625,19.875,50.375
4605.5,4430.0,4430.5,4440.5,4517.0,4411.5,4421.5,4310.0,4445.8125,67.06789956241022,23.09129517181809,-21.5713071912546,-67.41268946863428,-114.09201952899036,-159.7343025290525,155.82855579020685,112.55724663470566,51.24451190127583,10.770329614269007,42.04759208325728,17.88854381999832,10.770329614269007,38.948684188300895,50.80354318352215,13.0,41.19465984809196,45.044422518220834,0.0,45.60701700396552,39.698866482558415,14.317821063276352,45.70557952810576,46.84015371452148,11.704699910719626,43.86342439892262,39.408120990476064,8.06225774829855,45.09988913511872,51.24451190127583,17.88854381999832,50.80354318352215,Complete,0.9487,8.314290248489081,42.25,15.0,43.625
3329.5,4491.0,4074.0,3767.5,4311.0,4486.0,4780.0,4812.5,4256.4375,68.81382355960088,23.629377730656817,0.0,-68.04559814158262,-110.12345107774296,-160.15537243386837,154.5192820522105,112.61986494804044,49.09175083453431,14.560219778561036,69.06518659932803,8.06225774829855,23.43074902771996,57.14017850864661,13.92838827718412,11.0,0.0,91.0494371207203,3.605551275463989,31.622776601683796,32.64965543462902,46.17358552246078,45.0,41.19465984809196,18.027756377319943,67.94115100585212,15.297058540778355,11.40175425099138,54.12947441089743,49.09175083453431,8.06225774829855,13.92838827718412,Irregular,0.6949,28.249852252902716,37.25,22.125,42.0
4636.0,1746.5,2740.0,3987.0,4405.0,4221.0,3065.5,2211.0,3376.5,69.38181187689551,20.12345107774296,-23.532348560901013,-68.27580849858616,-113.9624889745782,-158.1063268582716,156.99740340664215,115.25316339457387,32.7566787083184,6.082762530298219,106.73331251301067,34.23448553724738,9.219544457292889,78.74642849044012,113.718951806636,30.23243291566195,63.15853069855251,54.230987451824994,15.132745950421556,60.8276253029822,80.05623023850174,7.071067811865476,86.05230967266364,73.02739212103907,10.770329614269007,74.4043009509531,36.61966684720111,6.0,77.23341245859851,32.7566787083184,34.23448553724738,113.718951806636,Broken,0.7119,61.66330122473845,56.75,23.5,82.125
2784.5,4407.5,4437.0,4407.5,1668.0,1562.0,3265.0,3052.0,3197.9375,67.49017802711278,24.87415391412764,-22.29362915969408,-71.26663835708311,-123.09839376183244,-168.6900675259798,158.19859051364818,109.94238458169698,88.0,13.341664064126334,85.09406559801923,8.06225774829855,12.206555615733702,122.64175471673585,8.602325267042627,24.166091947189145,102.0196059588548,51.47815070493501,18.35755975068582,64.66065264130884,53.41348144429457,13.341664064126334,31.95309061734092,38.3275357934736,12.206555615733702,63.56099432828282,9.848857801796104,5.385164807134504,91.26883367283708,88.0,8.06225774829855,8.602325267042627,Broken,0.7316,53.04892492859968,42.875,23.875,70.75
4048.5,4433.0,4389.5,4302.0,4068.5,4044.0,3934.5,4043.0,4157.875,68.42009371237997,23.36434447605962,-21.186176440399137,-69.39373938616318,-115.06746343806049,-160.75047412731828,154.95740182218304,111.06594565311872,33.54101966249684,9.219544457292889,44.01136216933077,13.038404810405298,12.041594578792296,39.6232255123179,55.17245689653489,29.73213749463701,53.150729063673246,43.0,21.02379604162864,42.42640687119285,55.90169943749474,19.1049731745428,27.16615541441225,66.03029607687671,17.26267650163207,56.302753041036986,32.64965543462902,23.53720459187964,58.034472514187634,33.54101966249684,13.038404810405298,55.17245689653489,Asymmetrical,0.7381,17.376739313846777,41.25,22.25,46.75
5230.5,3867.0,4864.5,2786.0,4103.0,4036.0,4980.0,3446.0,4164.125,67.80454047132105,23.574706201912612,-21.879151337575287,-69.87654892225704,-113.08513367280828,-159.20097159115852,156.32439736649363,107.10272896905236,50.08991914547278,6.324555320336759,73.0,19.235384061671343,10.198039027185567,44.204072210600685,32.64965543462902,18.43908891458577,48.66210024238576,11.31370849898476,10.44030650891055,41.01219330881976,42.5205832509386,10.198039027185567,36.0,7.615773105863909,13.0,37.64306044943742,36.23534186398688,12.206555615733702,74.52516353554684,50.08991914547278,19.235384061671343,32.64965543462902,Irregular,0.8347,34.765109649200106,30.875,20.0,48.125
5145.0,4575.0,3416.0,5358.0,5623.5,5635.5,2588.5,5678.0,4752.4375,72.12130340415867,24.39373938616317,-23.916245417619358,-66.86430274266417,-114.44395478041652,-165.96375653207352,159.14554196042167,108.3026262417482,38.897300677553446,7.280109889280518,96.08329719571452,5.0,5.0,102.53292154230267,67.97793759742936,10.04987562112089,86.97700845625813,97.01546268507924,33.1058907144937,53.53503525729669,83.6301381082203,7.810249675906654,106.00471687618432,71.80529228406496,7.0,61.40032573203501,33.301651610693426,16.76305461424021,45.0111097397076,38.897300677553446,5.0,67.97793759742936,Broken,0.6858,28.87083995337516,54.0,14.875,77.0
4504.5,4749.0,5064.0,6534.5,4165.0,4644.0,5321.5,4583.5,4945.75,69.39030706246794,24.77514056883192,-19.942384581696977,-69.55045238920742,-116.565051177078,-159.8937652016407,158.04559814158264,111.89367314172844,99.08077512817508,9.219544457292889,60.13318551349163,15.033296378372908,17.69180601295413,62.96824596572466,34.9857113690718,29.61418578992169,123.25988804148736,69.46221994724903,4.47213595499958,88.48163651289458,53.81449618829484,11.40175425099138,91.59148432032316,94.14881836751856,11.40175425099138,105.75916035975324,39.66106403010388,5.385164807134504,63.788713735268246,99.08077512817508,15.033296378372908,34.9857113690718,Broken,0.6848,27.260645697381143,62.75,19.875,78.25
5214.5,5582.5,6082.0,6179.0,6469.5,6027.0,5813.0,5455.5,5852.875,68.70884478027378,22.750976342787634,-21.38862282781884,-69.27444113443946,-107.22748822645096,-156.98524558121005,154.16712340048582,112.87366519062672,46.69047011971501,5.656854249492381,39.11521443121589,5.830951894845301,18.027756377319943,81.34494452638098,62.28964600958975,74.33034373659252,105.72133181151284,26.476404589747453,2.8284271247461903,45.34313619501854,41.03656905736639,12.041594578792296,81.2219182240853,54.147945482723536,0.0,100.44899203078148,43.18564576337837,11.04536101718726,46.04345773288535,46.69047011971501,5.830951894845301,62.28964600958975,Broken,0.8611,32.32713856120865,40.375,20.25,69.875
6013.5,5108.5,2675.0,2374.0,4553.0,5109.0,1651.5,5032.0,4064.5625,68.02549200852803,19.418470742061118,-18.56913073103783,-64.33012253313309,-111.29115521972622,-156.54097591853844,166.2184027643464,109.1252260207871,28.284271247461906,13.038404810405298,97.18538984847466,17.0,10.63014581273465,33.301651610693426,84.95881355103778,10.816653826391969,45.0111097397076,47.01063709417264,8.06225774829855,93.23625904121208,50.44799302251776,4.47213595499958,38.01315561749642,97.0,13.41640786499874,111.5212984142491,67.446274915669,7.071067811865476,44.10215414239989,28.284271247461906,17.0,84.95881355103778,Broken,0.6593,52.56866738048335,52.25,14.875,68.125
4936.5,4675.5,4683.5,4671.0,4738.5,4643.0,4792.5,4261.0,4675.1875,65.36160327538616,23.249793162674628,-22.09789211568872,-65.99871903438701,-114.60850280451449,-158.74949449286677,159.3967589265827,111.14952609192308,0.0,5.0990195135927845,0.0,13.92838827718412,12.649110640673518,40.36087214122113,0.0,0.0,0.0,40.01249804748511,13.038404810405298,46.32493928760188,38.948684188300895,0.0,0.0,40.19950248448356,16.1245154965971,64.38167441127949,29.68164415931166,16.278820596099706,76.16429609731846,0.0,13.92838827718412,0.0,Asymmetrical,0.7536,10.485126496209311,20.0,16.875,28.25
4439.0,4281.5,4545.0,4377.5,4349.5,4416.5,4381.0,4339.5,4391.1875,67.44275336529435,22.873665190626717,-21.72419150141384,-67.34810834790942,-112.81332210655202,-158.12084866242472,156.16125981682828,113.0350444891853,43.18564576337837,12.083045973594572,34.0147027033899,13.892443989449804,13.0,44.59820624195552,43.2781700167648,11.180339887498947,63.34824385884742,34.132096331752024,11.704699910719626,43.41658669218482,44.59820624195552,11.180339887498947,51.15662224971465,50.96076922496363,13.92838827718412,41.72529209005013,42.44997055358225,11.704699910719626,49.16299421312742,43.18564576337837,13.892443989449804,43.2781700167648,Complete,0.9692,5.664376018493284,39.0,16.625,46.0
4004.0,4731.0,4867.5,5319.5,4881.0,5205.5,4933.0,5427.0,4921.0625,68.4286928087454,19.714294515298057,-23.532348560901013,-67.02305549681125,-112.91690261844673,-161.565051177078,156.03751102542182,111.95440185841738,49.04079934095692,6.324555320336759,39.45883931389772,14.0356688476182,17.0,41.10960958218893,50.32891812864648,14.317821063276352,34.36568055487916,53.150729063673246,33.54101966249684,36.23534186398688,49.64876634922564,32.2490309931942,29.73213749463701,40.44749683231337,10.63014581273465,26.40075756488817,69.02897942168927,15.811388300841896,31.32091952673165,49.04079934095692,14.0356688476182,50.32891812864648,Broken,0.887,33.49317619342847,46.625,19.625,35.75
4089.5,5153.0,4222.5,6172.5,5413.0,5183.5,4978.5,3765.0,4872.1875,69.59979060515747,26.972843433643742,-23.728391075952537,-66.37062226934319,-109.3741397686576,-165.3026807204881,150.843082117687,108.8531587644191,48.83646178829912,16.0312195418814,101.78899744078434,9.219544457292889,6.4031242374328485,103.85566907973777,67.47592163134935,9.486832980505138,41.43669871020132,83.21658488546619,14.0356688476182,118.56221995222592,83.09632964216891,21.587033144922906,122.64175471673585,117.0,10.295630140987,127.34991166074674,63.13477647065839,6.0,101.24228365658294,48.83646178829912,9.219544457292889,67.47592163134935,Broken,0.6801,30.088860453939155,64.75,23.25,97.5
4489.0,4495.5,4517.5,4538.5,4416.5,4461.5,4465.0,4478.5,4482.75,69.634463735911,22.109448343751676,-22.109448343751676,-67.73341172668763,-112.65189165209058,-158.27580849858617,157.5073881009413,113.9624889745782,40.01249804748511,10.770329614269007,54.037024344425184,9.486832980505138,4.242640687119285,41.77319714841085,36.12478373637688,10.770329614269007,42.01190307520001,39.05124837953327,1.4142135623730951,40.22437072223753,41.77319714841085,11.704699910719626,47.07440918375928,46.84015371452148,12.083045973594572,46.66904755831214,44.59820624195552,10.770329614269007,41.01219330881976,40.01249804748511,9.486832980505138,36.12478373637688,Complete,0.9457,5.193360710327058,36.875,12.25,43.375
